,w,i,e,d,r,a,u,f,n,h,m, ,s,t,z,g,p,o,c,k,l,ã,¤,",",1,7,.,b,¼,j,ÿ,¶,"""",-,v,(,),x,?,4,3,6,q,!,y,9,8,­,¡,0,„,:,³,;,5,2,/,–,%,œ,â,º,©
"('a', 'h')",0.012780715219739612,0.06815054863835353,0.12482233213940536,0.04115640457103872,0.06231735743930867,0.03899596338620729,0.031991585650122244,0.014099721416794591,0.08138040820967651,0.03399852180339986,0.02160441184831429,0.12195690488373417,0.045932116663823984,0.04656887827619535,0.01040991528796407,0.02586275513104782,0.008533742680084144,0.022673261697651947,0.023054181590766963,0.012030246176587642,0.02506680311558361,0.017806583660242202,0.006714423787594521,0.01113764284495992,0.0018989140940360455,0.0012621524816646768,0.006560918756040708,0.015071919949968733,0.006231167206776963,0.0021774972994485194,0.004730229120473024,0.0030985274887713916,0.0012450963670475866,0.0026380123941099555,0.007931093296946957,0.0013815452839843084,0.001409972141679459,0.0014383989993746091,0.0012848939678207973,0.0012905793393598274,0.0012621524816646768,0.0013133208255159475,0.0012905793393598274,0.0014781966001478199,0.001336062311672068,0.0020410483825117976,0.001279208596281767,0.0011655011655011657,0.0011711865370401958,0.0020296776394337374,0.0014383989993746091,0.0013644891693672181,0.001182557280118256,0.0012621524816646768,0.0014270282562965492,0.0016771846040138723,0.0013758599124452785,0.0012280402524304963,0.0012394109955085567,0.0012280402524304963,0.0011768719085792257,0.0011711865370401958,0.0011655011655011657
"('h', 'm')",0.012699823418661488,0.06967361687696606,0.12846584729807162,0.04188252078631319,0.06306643434331621,0.03970156584378983,0.03245705331353127,0.014056342310525884,0.08321541753885373,0.034521066972273216,0.021452878509700273,0.12500438529814178,0.046794054705132544,0.047448925894308464,0.010261597651819021,0.02615391811771309,0.008332066469425699,0.022879562171833515,0.023265468408312184,0.01192801094570416,0.025194999590705505,0.01787447522598903,0.006461005928923087,0.010998327739641925,0.001508542560780232,0.0008536713716043174,0.006303135195818179,0.01505619028685697,0.005964005472852079,0.0017950487060446948,0.004420380526937424,0.0027422731046741426,0.0008361301790371054,0.0022686609053594185,0.0077122776653842096,0.0009764597195748013,0.0010056950405201547,0.001034930361465508,0.0008770596283605999,0.0008829066925496706,0.0008536713716043174,0.0009062949493059533,0.0008829066925496706,0.0010758598107890028,0.0009296832060622359,0.0016547191655069988,0.0008712125641715294,0.0007542712803901159,0.0007601183445791866,0.0016430250371288573,0.001034930361465508,0.0009589185270075893,0.0007718124729573279,0.0008536713716043174,0.0010232362330873667,0.001280507057406476,0.0009706126553857306,0.0008185889864698934,0.0008302831148480346,0.0008185889864698934,0.0007659654087682574,0.0007601183445791866,0.0007542712803901159
"('m', 'e')",0.01331044756784766,0.05914058090364845,0.10442941345201856,0.0364059478315583,0.05347311539422429,0.03464325039556596,0.02894339936894507,0.01438379613779575,0.07110471625660433,0.030821759366354225,0.020236321745486847,0.10245852340547593,0.04035698092955688,0.04083351068259418,0.011381196043415101,0.02395602972065178,0.009854450232713075,0.02136056184245834,0.021679790511968763,0.01269974924356685,0.023225042332497482,0.017400275739546417,0.008373969446577777,0.011996520870152584,0.004455321865775911,0.003937153590628557,0.008262933387617629,0.015179554560343471,0.00798071673776059,0.004682020486152879,0.006759320089198969,0.005431513884133873,0.003923274083258538,0.005056767185143376,0.009364040972305757,0.004034310142218686,0.004057442654502049,0.004080575166785414,0.003955659600455248,0.003960286102911921,0.003937153590628557,0.003978792112738612,0.003960286102911921,0.004112960683982123,0.003997298122565303,0.004570984427192731,0.003951033097998575,0.0038585030488651195,0.003863129551321792,0.004561731422279385,0.004080575166785414,0.004025057137305339,0.003872382556235138,0.003937153590628557,0.004071322161872068,0.004274888269965672,0.004029683639762013,0.00390939457588852,0.003918647580801866,0.00390939457588852,0.0038677560537784647,0.003863129551321792,0.0038585030488651195
"('e', ' ')",0.014504290349321726,0.041681992610607566,0.0688898892689113,0.028783495193600985,0.03817669761134871,0.027666302503939,0.02385906353450122,0.015264640165135906,0.04758636970019709,0.02473744599320352,0.01879463967104577,0.06696019280494969,0.03088337825893617,0.030666527589444045,0.013422781947044517,0.020891777791197514,0.012522439926874662,0.019091093750857796,0.01923108595521348,0.014306654296113708,0.020318084247857575,0.0168429836456166,0.011322898881709334,0.01345297634406241,0.00901165503724891,0.008690496450785878,0.011248785361756327,0.015857548324759958,0.011089578541116535,0.009181841638622477,0.01036491301268714,0.009577113745038513,0.008690496450785878,0.009390457472564274,0.012338528599583868,0.008750885244821661,0.00876186502555544,0.008775589751472666,0.008701476231519659,0.008704221176703103,0.008690496450785878,0.00871520095743688,0.00871520095743688,0.008794804367756778,0.00872618073817066,0.009074788776468135,0.008698731286336213,0.00864383238266732,0.008646577327850765,0.009061064050550911,0.008775589751472666,0.008739905464087884,0.008652067218217653,0.008690496450785878,0.00877284480628922,0.008896367339544232,0.008745395354454772,0.00867402677968521,0.0086795166700521,0.00867402677968521,0.008649322273034209,0.008646577327850765,0.00864383238266732
"(' ', 'd')",0.014382898428383445,0.04158949276261886,0.06736599051567893,0.02677458599200536,0.03582193311319115,0.027720535293095316,0.022903890557886632,0.014958909551356854,0.04432554559674255,0.023648732527248802,0.01809965985550066,0.06205775008069121,0.02886014350621943,0.029138217841447975,0.013347568090970034,0.02009583633339127,0.012528241924671649,0.018792362887007474,0.01886932989050823,0.014055167961864092,0.019688656056806614,0.01659756188395362,0.01173374382401867,0.013660401718102143,0.00963080666385282,0.009352732328624276,0.011669190853340616,0.015383469473893288,0.011522705266032725,0.009752464185515307,0.010867244332994018,0.010154678848970877,0.009345283908930654,0.009953571517243092,0.012265064428830349,0.009404871266479629,0.009417285299302332,0.009429699332125036,0.00936266355488244,0.00936514636144698,0.009352732328624276,0.009375077587705142,0.00936514636144698,0.009447078978076819,0.009385008813963305,0.009692876827966334,0.009360180748317898,0.009310524617027088,0.009313007423591629,0.00968791121483725,0.009429699332125036,0.009397422846786007,0.00931797303672071,0.009352732328624276,0.009424733718995952,0.009533977207835739,0.009402388459915088,0.009337835489237034,0.009342801102366115,0.009337835489237034,0.009315490230156168,0.009313007423591629,0.009310524617027088
"('r', ' ')",0.014562006786727926,0.04213096458778275,0.07065731556018831,0.029353448031678945,0.03892171469683494,0.027965511185637972,0.02408495306507441,0.015154004339427037,0.048549464369678386,0.025025351091371568,0.01877113771166037,0.06859807048453159,0.03141835815568685,0.03117476107658579,0.013219390327496448,0.02106548229389138,0.01251409180777358,0.019179021192945882,0.0193546376918327,0.014307079610924481,0.020453657071963106,0.016813863506325025,0.011185637969420069,0.013386509253856482,0.008806317661921245,0.008469247285025579,0.011109159816679036,0.015845140238271934,0.010944873414494594,0.008959273967403312,0.01019708703213782,0.009384152593742388,0.008463582236674391,0.009163215708046069,0.012250667059443353,0.008528730292713048,0.008542892913591017,0.008557055534468986,0.008480577381727953,0.00848624243007914,0.008469247285025579,0.008497572526781516,0.008494740002605923,0.008576883203698144,0.008506070099308297,0.008857303097081933,0.00847774485755236,0.008421094374040481,0.008423926898216076,0.008851638048730745,0.008557055534468986,0.008520232720186267,0.008429591946567264,0.008469247285025579,0.008554223010293393,0.008698681743248678,0.008525897768537455,0.008452252139972015,0.008457917188323203,0.008452252139972015,0.008426759422391671,0.008423926898216076,0.008421094374040481
"(' ', 's')",0.01369177407214855,0.05315310421888215,0.09088792842565938,0.033048039542805704,0.04712003290060758,0.03175219014068114,0.02684813731347916,0.014584125456845112,0.06047426536202307,0.02816338565874931,0.0194920580726762,0.08818371575116588,0.03630706199126271,0.037870616808796255,0.012066142636549159,0.02261140813048505,0.010960402877251248,0.02141643323271748,0.02134271724876429,0.013175762184476188,0.021975122795310113,0.017152545529319562,0.009544280027624096,0.01255499600381771,0.006258099058763279,0.005823562732302345,0.009439525734637978,0.01524756931242386,0.009214497994149279,0.006448208701589938,0.00819023379606279,0.007076734459506647,0.005811923366414997,0.0067624715805482925,0.010374554794254809,0.005905038293513769,0.005924437236659347,0.0059438361798049245,0.005839081886818807,0.005842961675447922,0.005823562732302345,0.005858480829964384,0.005842961675447922,0.005970994700208733,0.005901158504884654,0.006355093774491166,0.005835202098189691,0.0057576063256073815,0.005761486114236497,0.006347334197232935,0.0059438361798049245,0.005893398927626423,0.005769245691494728,0.005823562732302345,0.005936076602546693,0.006106787302227775,0.005901158504884654,0.005800284000527651,0.005808043577785882,0.005800284000527651,0.005765365902865612,0.005761486114236497,0.0057576063256073815
"('s', 'i')",0.013408875461802205,0.05654142266086664,0.10153003818450826,0.036022786671746125,0.051566805170412774,0.03383448654682697,0.028377025506542756,0.014445438678869174,0.06740318765338034,0.029940729846818996,0.020044651953965962,0.09847350562136206,0.0392830880724354,0.03998741948916039,0.011561666651900811,0.023752358845782428,0.01009984673039611,0.021949447609259966,0.02246772921779345,0.01283300700787611,0.02287526689287961,0.01732478094849964,0.008682324382270339,0.012119816076475332,0.004930319917074944,0.004434187095230923,0.008562720934147228,0.015198497426310987,0.008305795008549433,0.005147378026631701,0.007136339071345673,0.005864998715370373,0.004420897823217244,0.005506188371001037,0.009652441239268913,0.004527211999326677,0.0045493607860161425,0.004571509572705607,0.004451906124582496,0.004456335881920389,0.004434187095230923,0.0044740549112719605,0.004456335881920389,0.004602517874070859,0.004491773940623533,0.005041063850522269,0.0044474763672446025,0.004358881220486742,0.004363310977824635,0.005032204335846483,0.004571509572705607,0.004513922727312998,0.004372170492500421,0.004434187095230923,0.004562650058029821,0.004757559380897115,0.004522782241988784,0.004407608551203565,0.004416468065879351,0.004407608551203565,0.004367740735162528,0.004363310977824635,0.004358881220486742
"('i', 't')",0.013578255035766911,0.054292440793210474,0.09524946287896875,0.034108214453288994,0.04917229854874426,0.03260180604374347,0.027642182728163257,0.014524905129197161,0.06320741515134054,0.028930450029222683,0.01972736477309209,0.09407232406713809,0.03802652266609594,0.03849573184283963,0.011948370527078311,0.023262897078555497,0.01051604777701863,0.020760448135922493,0.02100328446423721,0.01302261258962307,0.02264551658284012,0.01745128867888806,0.00917427416633054,0.012475201883422101,0.0056881323005243635,0.005227154863723546,0.00908372502695895,0.015245182374198439,0.00882442521875849,0.005889809929124721,0.0077378355462994226,0.006556580864497331,0.0052148072538092385,0.006223195396811026,0.010055070340217813,0.0053135881331237,0.005334167482980879,0.005354746832838059,0.0052436183436092906,0.005247734213580726,0.005227154863723546,0.005264197693466469,0.005247734213580726,0.005383557922638109,0.005280661173352213,0.00579102904981026,0.005239502473637854,0.005157185074209137,0.005161300944180573,0.005782797309867388,0.005354746832838059,0.005301240523209392,0.005169532684123445,0.005227154863723546,0.005346515092895187,0.005527613371638365,0.005309472263152264,0.005202459643894931,0.005210691383837803,0.005202459643894931,0.005165416814152008,0.005161300944180573,0.005157185074209137
"('t', 'z')",0.012851361091090535,0.06686256029273159,0.12240394744137051,0.04052225979930143,0.06061429284249044,0.03842102345179353,0.031967622110107,0.01413760603204524,0.07971392138382213,0.03354216333093086,0.021150967455785326,0.11948217552808116,0.04518489771026223,0.04624383212285856,0.01053944669290902,0.025608471475300768,0.008709874147585518,0.022498198148250815,0.02286965681654377,0.012119532072961134,0.02477130343183456,0.01775794200809447,0.006935743194544547,0.011243554914897156,0.002239840328214226,0.0016188944946498862,0.006786050895381715,0.015102289737761268,0.006464489660143039,0.002511504130398625,0.0050008316238842375,0.003409657925375617,0.0016022620169651271,0.002960581027887121,0.008122193269390697,0.0017353218384432,0.001763042634584465,0.0017907634307257302,0.0016410711315628984,0.0016466152907911515,0.0016188944946498862,0.0016687919277041635,0.0016466152907911515,0.0018295725453235016,0.0016909685646171759,0.0023784443089205523,0.0016355269723346453,0.0015246437877695848,0.0015301879469978377,0.0023673559904640457,0.0017907634307257302,0.001718689360758441,0.001541276265454344,0.0016188944946498862,0.0017796751122692244,0.0020236181183123578,0.001729777679214947,0.001585629539280368,0.001596717857736874,0.001585629539280368,0.0015357321062260906,0.0015301879469978377,0.0015246437877695848
"('z', 'u')",0.01328343360651855,0.05938225401487519,0.1065706570657066,0.0369131650007106,0.05450755601875979,0.035103510351035115,0.029262399924202955,0.014396702828177559,0.07080865981334977,0.03096309630963097,0.020631010469468004,0.10565635510919516,0.0412714955706097,0.04143256430906249,0.011293760955042875,0.024311904874698,0.009716234781372877,0.021497939267610976,0.021815339428679716,0.012710218390260082,0.02344023876071818,0.017442796911270077,0.008200293713581887,0.011904874697996119,0.00418778719977261,0.003657207826045763,0.008081860817660715,0.015202046520441524,0.007797621867449905,0.004419915675778105,0.006546970486522338,0.005187360841347294,0.003642995878535223,0.004808375574399546,0.009242503197688191,0.003756691458619547,0.0037803780378037814,0.003804064616988016,0.003676157089393151,0.0036808944052299977,0.003657207826045763,0.003699843668577385,0.0036808944052299977,0.0038372258278459434,0.003718792931924773,0.004306220095693781,0.0036714197735563036,0.003576673456819367,0.003581410772656214,0.004296745464020087,0.003804064616988016,0.003742479511109006,0.0035908854043299075,0.003657207826045763,0.003794589985314322,0.004003031882135583,0.0037519541427827,0.0036287839310246827,0.0036382585626983763,0.0036287839310246827,0.003586148088493061,0.003581410772656214,0.003576673456819367
"('u', 'n')",0.014007580420486573,0.04575140108199164,0.07784508730441544,0.03256017363698208,0.041912598399689006,0.028944896174155306,0.024953837182934337,0.014817454404094722,0.05311801483689138,0.026100618743723478,0.018866824322135475,0.07627393177621562,0.03334413165311478,0.03362272830347598,0.012676147591434773,0.02484693381709806,0.011584437461530987,0.01964106385046487,0.019858110078071853,0.013797013184748455,0.02092714373643461,0.016916647769607048,0.010547798762512554,0.013071366095435551,0.007803945706048139,0.007441122161391688,0.010473290356020603,0.015322815769866209,0.010272441608085783,0.007962681006835337,0.009417214681395574,0.008487479348213417,0.0074314036735883895,0.008225080177524378,0.011247529884349995,0.007509151576014773,0.007525349055686935,0.007541546535359098,0.007454080145129417,0.00745731964106385,0.007441122161391688,0.007470277624801581,0.00745731964106385,0.007564223006900126,0.0074832356085393105,0.007884933104408954,0.007450840649194985,0.007386050730506332,0.007389290226440766,0.007878454112540088,0.007541546535359098,0.007499433088211474,0.007395769218309631,0.007441122161391688,0.007535067543490233,0.007677605364605267,0.007505912080080339,0.007421685185785092,0.007428164177653957,0.007421685185785092,0.007392529722375199,0.007389290226440766,0.007386050730506332
"('n', 'g')",0.013638637645022197,0.05232710495596725,0.0933502211563659,0.03345933025752607,0.04785236125118123,0.03195054356026015,0.027126396620317805,0.014571703102541909,0.06154658577452374,0.028456511208696966,0.0195824631339882,0.09248862454240088,0.03748143795313232,0.037310706826862765,0.011986913260646874,0.0227747381460982,0.010676651128810681,0.020551263013285262,0.020813315439652504,0.01311453279228772,0.022266515258598102,0.017156492944436944,0.009402123418751837,0.012705572187502484,0.006039117280372274,0.005594422253809687,0.00937035948828308,0.01523874564238579,0.009064631657521303,0.006233671354493405,0.008016421952052348,0.006876890946485718,0.005582510779883903,0.006555281150489561,0.010251808558791065,0.0056778025712901714,0.005697655027833145,0.0057175074843761175,0.005610304219044065,0.005614274710352659,0.005594422253809687,0.005630156675587038,0.005614274710352659,0.005745300923536279,0.005646038640821416,0.006138379563087136,0.00560633372773547,0.00552692390156358,0.005530894392872175,0.0061304385804699475,0.0057175074843761175,0.005673832079981577,0.005538835375489363,0.005594422253809687,0.005709566501758928,0.005884268119337088,0.005673832079981577,0.00557059930595812,0.0055785402885753085,0.00557059930595812,0.005534864884180769,0.005530894392872175,0.00552692390156358
